ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
68,0.0372135765923374,0.00255780976236806,1.80213091588342e-05,0.0134909956776783,0.0509482724420524
69,0.0369586019670081,0.00254028452976364,1.78649316054673e-05,0.0133493101785089,0.0505508133731313
70,0.0367182061706972,0.00252376134734094,1.77176936742641e-05,0.013216101699161,0.0501764549363608
71,0.0364919614246918,0.00250821081248221,1.75793005949119e-05,0.0130910699128845,0.0498244678341914
72,0.0362794710891732,0.00249360566284684,1.74494793740383e-05,0.0129739372308066,0.0494941767308507
73,0.0360803678659457,0.00247992065283909,1.73279774891785e-05,0.012864447371016,0.0491849570194949
74,0.035894312165866,0.00246713244139622,1.72145617055317e-05,0.0127623640629253,0.0488962318897555
75,0.0357209906268455,0.002455219490126,1.71090170045232e-05,0.0126674698747277,0.0486274696693383
76,0.0355601147698813,0.00244416197093132,1.70111456144499e-05,0.0125795651531689,0.0483781814163155
77,0.0354114197819746,0.00243394168235629,1.6920766134603e-05,0.0124984670660865,0.0481479187414011
78,0.0352746634160479,0.0024245419739739,1.68377127452503e-05,0.0124240087392716,0.0479362718418452
79,0.0351496249990915,0.00241594767821283,1.67618344967422e-05,0.0123560384801812,0.0477428677306895
80,0.0350361045407733,0.00240814504908917,1.66929946717915e-05,0.0122944190819041,0.0475673686469981
81,0.0349339219356475,0.00240112170737176,1.66310702156834e-05,0.0122390272015653,0.0474094706343697
82,0.0348429162529164,0.00239486659176515,1.65759512298057e-05,0.0121897528080569,0.0472689022765564
83,0.0347629451084391,0.00238936991574574,1.65275405244646e-05,0.0121464986946206,0.0471454235803973
84,0.0346938841143592,0.00238462312973289,1.64857532274729e-05,0.0121091800523865,0.0470388249975286
85,0.0346356264023422,0.00238061888831953,1.64505164454744e-05,0.0120777241015014,0.0469489265774881
86,0.0345880822169894,0.00237735102232612,1.64217689754072e-05,0.0120520697769646,0.0468755772458877
87,0.0345511785765274,0.00237481451547878,1.63994610639158e-05,0.0120321674667438,0.0468186542023186
88,0.0345248589983711,0.00237300548554631,1.63835542129015e-05,0.0120179788001628,0.0467780624335747
89,0.034509083287633,0.0023719211698038,1.63740210297576e-05,0.0120094764849488,0.046753734338647
90,0.0345038273870998,0.00237155991472098,1.63708451211788e-05,0.0120066441917067,0.0467456294627766
