ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
49,0.0454363966344025,0.00381807946874186,2.55529612219755e-05,0.0246432791208149,0.0703776218665971
50,0.0447640918732692,0.0037615848257825,2.50762891191782e-05,0.0241540640106181,0.069213173872971
51,0.0441246374960206,0.00370785064328086,2.46241358458716e-05,0.0236906226528086,0.0681074849010846
52,0.0435162637994903,0.00365672821077955,2.41950865917504e-05,0.0232514218662115,0.067057245408626
53,0.0429373392484822,0.00360808042825533,2.37878413819264e-05,0.0228350543921733,0.0660594104407762
54,0.04238635785059,0.00356178074520876,2.34012041122796e-05,0.0224402268300925,0.0651111748970646
55,0.0418619279166292,0.00351771221618872,2.30340728346356e-05,0.0220657489437444,0.0642099515592602
56,0.0413627620339349,0.00347576665823555,2.26854311306067e-05,0.0217105241622051,0.0633533515307921
57,0.0408876681040472,0.00343584389776615,2.23543404362242e-05,0.0213735411245772,0.062539166787942
58,0.0404355413168218,0.00339785109614802,2.20399331990795e-05,0.0210538661390879,0.0617653545849974
59,0.0400053569503841,0.00336170214467008,2.17414067662195e-05,0.0207506364451691,0.0610300234910296
60,0.0395961639011235,0.00332731712085965,2.14580179150314e-05,0.0204630541823999,0.0603314208660591
61,0.0392070788605269,0.00329462179915424,2.11890779512258e-05,0.0201903809831611,0.0596679216099819
62,0.0388372810664247,0.00326354720984188,2.09339483081361e-05,0.0199319331168981,0.0590380180394843
63,0.0384860075654572,0.00323402924096004,2.06920365901869e-05,0.0196870771233217,0.0584403107668761
64,0.0381525489315171,0.00320600827851081,2.0462793010769e-05,0.0194552258799572,0.0578735004708198
65,0.037836245391764,0.00317942888092478,2.02457071811061e-05,0.0192358350563867,0.0573363804627394
66,0.0375364833177253,0.00315423948420383,2.00403052121534e-05,0.0190283999135073,0.0568278299645994
67,0.037252692044124,0.00313039213460294,1.98461470962823e-05,0.0188324524112793,0.0563468080240426
68,0.03698434098252,0.00310784224608582,1.96628243395747e-05,0.0186475585929002,0.0558923480018011
69,0.036730937000732,0.0030865483801143,1.94899578190875e-05,0.0184733162172112,0.055463552574052
70,0.0364920220423843,0.00306647204561571,1.93271958425142e-05,0.0183093526145034,0.0550595891991447
71,0.0362671709638806,0.00304757751722105,1.91742123903484e-05,0.0181553227438288,0.0546796860040282
72,0.0360559895687032,0.00302983167008457,1.90307055229884e-05,0.018010907432477,0.0543231280508697
73,0.0358581128212132,0.00301320382978701,1.88963959372695e-05,0.0178758117805272,0.0539892539488883
74,0.035673203224136,0.00299766563599373,1.87710256587037e-05,0.017749763715355,0.0536774527804127
75,0.0355009493456934,0.00298319091868759,1.86543568572886e-05,0.0176325126827047,0.0533871613136885
76,0.0353410644839131,0.00296975558592918,1.85461707761386e-05,0.0175238284624743,0.0531178614780668
77,0.035193285457044,0.00295733752221389,1.84462667634273e-05,0.0174235000987112,0.0528690780799656
78,0.0350573715102506,0.00294591649659992,1.83544613992209e-05,0.0173313349345216,0.0526403767404438
79,0.0349331033298687,0.00293547407987503,1.82705877097588e-05,0.0172471577436688,0.0524313620374168
80,0.0348202821575067,0.0029259935701132,1.81944944626062e-05,0.0171708099515926,0.0522416758374997
81,0.0347187289971681,0.00291745992604819,1.81260455368828e-05,0.0171021489394384,0.0520709958042253
82,0.0346282839093888,0.00290985970775894,1.80651193634744e-05,0.0170410474254649,0.0519190340709701
83,0.0345488053871143,0.00290318102422371,1.80116084307677e-05,0.016987392918891,0.0517855360683619
84,0.0344801698087171,0.00289741348735647,1.79654188520275e-05,0.0169410872418866,0.0516702794972554
85,0.0344222709641717,0.00289254817219071,1.79264699910596e-05,0.0169020461159896,0.051573073439561
86,0.0343750196509726,0.00288857758292395,1.7894694143291e-05,0.0168701988097707,0.0514937576003235
87,0.034338343336914,0.00288549562458067,1.78700362698462e-05,0.0168454878450626,0.051432201675474
88,0.0343121858873436,0.00288329758009305,1.785245378262e-05,0.0168278687595368,0.0513883048406436
89,0.0342965073549743,0.00288198009263865,1.78419163787402e-05,0.0168173099238481,0.0513619953573356
90,0.0342912838307853,0.00288154115311135,1.78384059231926e-05,0.0168137924119823,0.0513532302936183
